docid,author,inferreddate,enumcron,volnum,nonficprob,place,estimated_gender,page_count,genre
nyp.33433075749378,"Pain, Barry",1901.0,,,0.5913794717204958,enk,m,156,Fiction
nyp.33433074902069,"Mitchell, Edmund",1901.0,,,0.1504558332211364,enk,m,398,Fiction
nyp.33433075757942,"Welles, Charles Stuart",1901.0,,,0.6154364499673757,enk,m,368,Fiction
nyp.33433075929434,"Humphry, Mrs",1901.0,,,0.9763365677943876,enk,unknown,162,unknown
nyp.33433074856356,"Gilliat, Edward",1901.0,,,0.0633269226313764,enk,m,462,Fiction
nyp.33433071394278,"Payn, James",1901.0,,,0.3422408192957853,enk,m,424,Fiction
nyp.33433081587903,"Brereton, F. S. (Frederick Sadleir)",1901.0,,,0.1533446623830312,enk,m,402,unknown
nyp.33433076062672,"Stephenson, Nathaniel W. (Nathaniel Wright)",1901.0,,,0.0481743119677886,xxk,m,328,unknown
nyp.33433081878773,,1901.0,,,0.5015188687932768,enk,unknown,320,unknown
njp.32101067187136,"Thackeray, William Makepeace",1901.0,v.1,1.0,0.1992950933587142,enk,m,554,unknown
njp.32101067187250,"Thackeray, William Makepeace",1901.0,v.20,20.0,0.4090532387786671,enk,m,504,unknown
njp.32101009001361,"Thackeray, William Makepeace",1901.0,v.24,24.0,0.3961965447141178,enk,m,512,unknown
ien.35556035117878,"Tallentyre, S. G. (Stephen G.)",1901.0,,,0.9080124980725308,enk,m,316,unknown
njp.32101061440655,"Malet, Edward, Sir",1901.0,,,0.5917922480782866,enk,m,356,unknown
njp.32101064787615,"Bergengren, Anna Farquhar",1901.0,,,0.1734465285494982,enk,f,362,Fiction
njp.32101066121144,"Bullock, Shan F",1901.0,,,0.0544416583626914,enk,unknown,322,Fiction
njp.32101066121383,"Cairnes, William Elliot",1901.0,,,0.1280345975614498,enk,m,400,Fiction
njp.32101068574217,"Wood, Ellen",1901.0,,,0.2520760917533554,enk,f,458,Fiction
njp.32101068600533,"Malory, Thomas, Sir",1901.0,,,0.3538363346691659,enk,m,422,Fiction
njp.32101073371724,"Baring-Gould, S. (Sabine)",1901.0,,,0.1174044003934975,enk,f,364,unknown
uc2.ark+=13960=t08w38p33,"Irvine, Leigh Hadley",1901.0,,,0.0876336622113412,enk,f,288,Fiction
njp.32101065845941,"Munro, Neil",1901.0,,,0.0549489321268696,enk,m,434,unknown
mdp.39015088617355,"Ingelow, Jean",1901.0,,,0.0249925487439494,enk,m,152,Fiction
uva.x000858680,,1901.0,v.2,2.0,0.4440377853929489,enk,unknown,428,unknown
uc1.31158008871278,"Zola, Émile",1901.0,,,0.0552138051099049,enk,m,436,Fiction
dul1.ark+=13960=t55d9jw0j,"Zola, Émile",1901.0,,,0.1840518945552561,enk,m,552,unknown
uc1.b4658445,"Zola, Émile",1901.0,,,0.1890397113729698,enk,m,362,Fiction
wu.89009858929,"Balzac, Honoré de",1901.0,7,7.0,0.1522921044414979,enk,f,454,Fiction
wu.89004547188,"Balzac, Honoré de",1901.0,9,9.0,0.281014958674978,enk,f,412,Fiction
wu.89004547196,"Balzac, Honoré de",1901.0,10,10.0,0.1531174050170194,enk,f,416,Fiction
wu.89001222686,"Balzac, Honoré de",1901.0,18,18.0,0.2680734068677649,enk,f,458,Fiction
wu.89000839811,Sundowner,1901.0,,,0.635164531955796,enk,unknown,358,Fiction
wu.89006383707,"Nisbet, Hume",1901.0,,,0.0631575554969976,enk,m,376,Fiction
coo.31924027702533,"Balzac, Honoré de",1901.0,,,0.1002623763109185,enk,f,408,Fiction
coo.31924027702855,"Balzac, Honoré de",1901.0,,,0.2052618987323284,enk,f,418,Fiction
coo.31924027725898,"Balzac, Honoré de",1901.0,,,0.2711512922409768,enk,f,638,Fiction
coo.31924027726193,"Balzac, Honoré de",1901.0,,,0.2050701207801399,enk,f,416,Fiction
coo.31924027726623,"Balzac, Honoré de",1901.0,,,0.1689562004609989,enk,f,406,Fiction
coo.31924027727407,"Balzac, Honoré de",1901.0,,,0.2136576342619388,enk,f,434,Fiction
coo.31924027727654,"Balzac, Honoré de",1901.0,,,0.2206922846607762,enk,f,550,Fiction
coo.31924088391010,"Balzac, Honoré de",1901.0,v.1,1.0,0.4321671797854677,enk,f,454,Fiction
coo.31924088391028,"Balzac, Honoré de",1901.0,v.2,2.0,0.4529702802744894,enk,f,428,Fiction
uc1.31158004929229,"Whyte-Melville, G. J. (George John)",1901.0,,,0.0940595661509973,enk,m,544,Fiction
wu.89005037338,"Halévy, Ludovic",1901.0,,,0.3153502534574593,enk,m,360,unknown
nc01.ark+=13960=t2w38qw4r,"Pain, Barry",1901.0,,,0.208269767658878,enk,m,200,unknown
mdp.39015059377476,"Hichens, Robert",1902.0,,,0.0765022693017945,enk,m,448,unknown
uc2.ark+=13960=t12n52d1t,"Phillpotts, Eden",1902.0,,,0.0530403633003924,enk,f,440,unknown
nyp.33433074872163,"Hudson, W. H. (William Henry)",1902.0,,,0.3102899926092353,enk,m,200,unknown
mdp.39015063931623,"Anstey, F",1902.0,,,0.2618773203582618,enk,unknown,238,Fiction
uc2.ark+=13960=t2z31pn07,"Harland, Henry",1902.0,,,0.0043157256696772,enk,m,368,Fiction
uc1.b3321938,"Cholmondeley, Mary",1902.0,,,0.1064361215952453,enk,f,340,unknown
uc2.ark+=13960=t6vx0df66,"Weyman, Stanley John",1902.0,,,0.0398885218976325,enk,m,336,Fiction
mdp.39015004288109,"London, Jack",1902.0,,,0.1371877012289355,enk,m,274,Fiction
uc1.b3579170,"Lang, Andrew",1902.0,,,0.1158629121219502,enk,m,462,Fiction
uc1.b4735095,Saki,1902.0,,,0.2414510956763545,enk,f,60,Fiction
mdp.39015062387199,"Dumbarton, Alfred",1902.0,,,0.2087987285542669,enk,m,264,unknown
mdp.39015022391133,"Somerville, E. Œ. (Edith Œnone)",1902.0,,,0.4337649192251849,enk,f,328,Fiction
mdp.39015002174475,"Yeats, W. B. (William Butler)",1902.0,,,0.8359836263439457,enk,m,256,unknown
inu.39000005827980,"Maclagan, Robert Craig",1902.0,,,0.9838696449029328,enk,m,252,unknown
mdp.39015033170104,"Gaskell, Elizabeth Cleghorn",1902.0,,,0.1496397958029293,enk,f,480,unknown
mdp.39015078564344,"Swift, Jonathan",1902.0,,,0.759709488919652,stk,m,636,unknown
uc2.ark+=13960=t9n301r3x,"Barrie, J. M. (James Matthew)",1902.0,,,0.2188458716250315,enk,m,330,Fiction
uc2.ark+=13960=t1jh3j89w,"Wells, H. G. (Herbert George)",1902.0,,,0.0561517827168345,enk,m,320,Fiction
mdp.39015062006625,"Sherwood, (Mary Martha), 1775-1851, Mrs",1902.0,,,0.2613866837613997,enk,f,526,unknown
mdp.39015046408160,,1902.0,,,0.4800243990448234,enk,unknown,174,unknown
mdp.39015030349909,,1902.0,v.1,1.0,0.0562490597562581,enk,unknown,324,unknown
mdp.39015049742052,"Zola, Émile",1902.0,,,0.1032726308515194,enk,m,428,unknown
mdp.39015074808711,"Kraszewski, Józef Ignacy",1902.0,,,0.0324342060004581,enk,unknown,368,Fiction
mdp.39015002738089,"Richardson, Samuel",1902.0,v.5 (v.1 of Clarissa),5.0,0.7773227024758158,enk,m,372,unknown
nyp.33433066629233,"Pattillo, T. R.",1902.0,,,0.8996857855041649,enk,unknown,322,unknown
mdp.39015025294698,"Becke, Louis",1902.0,,,0.6054600387299228,enk,m,376,Fiction
mdp.39015071200078,"Macaulay, James",1902.0,,,0.8119391931498983,enk,m,384,unknown
uc2.ark+=13960=t3cz3331w,"Banks, Elizabeth L",1902.0,,,0.8692151870360493,enk,f,380,unknown
mdp.39015064795357,"Everett-Green, Evelyn",1902.0,,,0.1697432958699124,enk,f,460,Fiction|Novel
wu.89092546423,"Bacci, Pietro Giacomo",1902.0,10705,,0.9500554023418832,enk,m,482,unknown
wu.89098868813,Pansy,1902.0,,,0.0513564688198338,enk,f,136,Fiction
wu.89095863064,"MacDermott, W. R",1902.0,,,0.5222074484550936,enk,unknown,260,Fiction
inu.39000003802449,"Aguilar, Grace",1902.0,,,0.0816766600921423,enk,f,448,unknown
inu.32000004516078,"Oliphant, Mrs. (Margaret)",1902.0,,,0.079348483160409,stk,f,334,Fiction
inu.32000007917794,"Wilde, Oscar",1902.0,,,0.0801544004465489,enk,m,144,Fiction
inu.32000006994968,"Riddell, J. H., Mrs",1902.0,,,0.0879591884969591,enk,unknown,326,Fiction
inu.32000009125248,"Maugham, W. Somerset, (William Somerset)",1902.0,,,0.1327710758336854,xxk,unknown,388,unknown
uc2.ark+=13960=t6vx07p5s,"Fowler, W. Warde (William Warde)",1902.0,,,0.3281888347450382,enk,m,262,unknown
uc1.b4386993,"Merezhkovsky, Dmitry Sergeyevich",1902.0,,,0.2632873297937684,enk,m,488,Fiction
uc1.b4398072,"Gorky, Maksim",1902.0,,,0.2048800871722939,enk,m,226,Fiction
uc2.ark+=13960=t6833qt4g,"Broughton, Rhoda",1902.0,,,0.3894454567348047,enk,f,346,Fiction
uc2.ark+=13960=t5gb24r7m,"Boldrewood, Rolf",1902.0,,,0.3174408497587966,enk,m,432,Fiction
nyp.33433082408620,"Sparroy, Wilfrid",1902.0,,,0.5021642831869629,enk,m,376,unknown
uc2.ark+=13960=t11n8692f,"Kennedy, Edward B",1902.0,,,0.9107930501847238,enk,m,346,unknown
uc2.ark+=13960=t04x56m8n,"Brookfield, Charles H. E (Charles Hallam Elton)",1902.0,,,0.8287618168648019,enk,m,362,unknown
uc2.ark+=13960=t8hd7z89z,"Ridge, W. Pett (William Pett)",1902.0,,,0.5908710870904861,enk,m,128,Fiction
uc1.b3581590,"Morrison, Arthur",1902.0,,,0.1802918543074593,enk,m,404,unknown
wu.89097996722,"Libbey, Laura Jean",1902.0,,,0.1378219822397234,enk,f,264,Fiction
wu.89098006182,"Robinson, Edith",1902.0,,,0.0459570754862894,enk,f,296,Fiction
uc1.32106006691585,,1902.0,,,0.7755024929679015,enk,unknown,392,unknown
uc2.ark+=13960=t7br8pf30,"Russell, George William Erskine",1902.0,,,0.4772495030856614,enk,m,216,unknown
uc2.ark+=13960=t9862cg69,"Heidenstam, Verner von",1902.0,,,0.1564972777517908,enk,m,264,unknown
njp.32101063579898,"Alexander, Louis Charles",1902.0,,,0.0,enk,m,332,unknown
uc2.ark+=13960=t78s4mt2t,"Boothby, Guy Newell",1902.0,,,0.2325822812940343,enk,m,316,Fiction
uc2.ark+=13960=t47p8v29k,"Church, Alfred John",1902.0,,,0.1655891514674552,enk,m,416,Fiction
uc2.ark+=13960=t74t6fr2q,"Gilson, Roy Rolfe",1902.0,,,0.1860761199804636,enk,m,240,unknown
uc2.ark+=13960=t0ms3n88r,"Gilchrist, Murray",1902.0,,,0.0980329527511904,enk,m,192,Fiction
uc2.ark+=13960=t9v11xm7c,,1902.0,,,0.0616222289116457,enk,unknown,328,unknown
uc2.ark+=13960=t15m6448d,"Goy, Mathilde Keck",1902.0,,,0.98190137494201,enk,f,108,unknown
uc2.ark+=13960=t17m06c1b,"Hales, A. G. (Alfred Greenwood)",1902.0,,,0.0975599393892342,enk,m,370,Fiction
uc2.ark+=13960=t06w97x5f,"Inman, Herbert Escott",1902.0,,,0.0844453800261037,enk,m,408,Fiction
uva.x001180053,"Arthur Jacob. Jacob, Violet, Mrs",1902.0,,,0.1397984035804022,enk,f,360,unknown
uc2.ark+=13960=t2t43mg20,"Laverton, H. S",1902.0,,,0.2009510781528414,enk,unknown,184,Fiction
uc2.ark+=13960=t6736nw0f,"Lawson, Henry",1902.0,,,0.477752265915148,enk,m,348,unknown
nyp.33433075753305,"Street, G. S. (George Slythe)",1902.0,,,0.2106062019106706,enk,m,374,Fiction
uc2.ark+=13960=t1td9nv23,"Tibbits, Charles John",1902.0,,,0.6147297504057171,enk,m,252,unknown
uc2.ark+=13960=t47p8wx1b,"Tynan, Katharine",1902.0,,,0.1258736316890426,enk,f,402,Fiction
uc2.ark+=13960=t3125s44r,"Whishaw, Frederick",1902.0,,,0.259437699570377,enk,m,352,unknown
uc2.ark+=13960=t3901zx0g,"Davis, Richard Harding",1902.0,,,0.3986256421622112,enk,m,214,Fiction
uc2.ark+=13960=t6445kt74,"Gorky, Maksim",1902.0,,,0.078675461461729,enk,m,372,Fiction
uc2.ark+=13960=t0wp9wd7p,"Hudson, William Henry",1902.0,,,0.0543237409003463,enk,m,320,Fiction
uc2.ark+=13960=t1sf2pc2m,"Watson, H. B. Marriott",1902.0,,,0.0417547774990649,enk,unknown,328,Fiction
uc2.ark+=13960=t3pv6jc9m,"Becke, Louis",1902.0,,,0.4183473553426017,enk,m,328,Fiction
uc2.ark+=13960=t39024h9w,A. L. O. E,1902.0,,,0.126228903729933,enk,unknown,240,Fiction
uc2.ark+=13960=t7fq9tp3r,,1902.0,,,0.4675753361758485,enk,unknown,168,unknown
uc2.ark+=13960=t1jh3k21r,"Winter, John Strange",1902.0,,,0.3622217423583712,enk,m,328,Fiction
uc2.ark+=13960=t3902bs13,"Merriman, Henry Seton",1902.0,,,0.1983313547095664,enk,m,360,Fiction
nyp.33433006864767,"Raven-Hill, L. (Leonard)",1902.0,,,0.2196008909217051,enk,m,124,unknown
uc2.ark+=13960=t0js9rn0q,"Ridge, W. Pett (William Pett)",1902.0,,,0.4895973703419162,enk,m,126,Fiction
uc2.ark+=13960=t2r49qs0z,"Roberts, Charles George Douglas, Sir",1902.0,,,0.091038491561369,enk,m,340,Fiction
uc2.ark+=13960=t6g162z94,"Mills, John",1902.0,,,0.2342709946968067,enk,m,388,unknown
nyp.33433004007963,"Jones, W. Braunston",1902.0,,,0.2078619153236994,enk,unknown,436,unknown
nyp.33433043006927,"Jacobs, W. W. (William Wymark)",1902.0,,,0.0264387783653312,enk,m,340,Mystery and detective fiction|Great Britain
nyp.33433043831167,"Gissing, Algernon",1902.0,,,0.0884806772385273,enk,unknown,382,Fiction
nyp.33433044008781,"Hayens, Herbert",1902.0,,,0.1911958583176776,xxk,m,412,unknown
nyp.33433082456678,"Viljoen, Benjamin Johannis",1902.0,,,0.975536840130642,enk,m,588,unknown
nyp.33433075903710,"Merritt, Anna Lea",1902.0,,,0.6427011968249396,enk,f,278,unknown
nyp.33433082531181,"Everett-Green, Evelyn",1902.0,,,0.0474210728549673,enk,f,464,unknown
nyp.33433082525878,"Avery, Harold",1902.0,,,0.5317440998885888,enk,m,342,unknown
nyp.33433074928908,"Bennett, Arnold",1902.0,,,0.0,enk,m,322,Fiction
nyp.33433074929872,"Francis, M. E",1902.0,,,0.0355543616904011,enk,unknown,392,Fiction
nyp.33433074937370,"Baynton, Barbara",1902.0,,,0.1506279795990402,enk,f,172,Fiction
nyp.33433074946942,"Cobb, Thomas",1902.0,,,0.0733406227833426,enk,m,278,Fiction
wu.89005052980,"Tynan, Katharine",1902.0,,,0.0613130112273108,enk,f,268,Fiction
nyp.33433074877741,"Tynan, Katharine",1902.0,,,0.035441612605622,enk,f,376,Fiction
nyp.33433074869037,"Earl of, Iddesleigh, Walter Stafford Northcote",1902.0,,,0.024366743748065,enk,m,376,Fiction
nyp.33433074892930,,1902.0,,,0.3933543766841274,enk,unknown,356,Fiction
nyp.33433075766109,"Pemberton, Max, Sir",1902.0,,,0.0771742206856982,enk,m,374,Fiction
nyp.33433075861371,"Yoxall, J. H. (James Henry), Sir",1902.0,,,0.1402813268838486,enk,m,350,Fiction
nyp.33433075770739,"Williamson, A. M. (Alice Muriel)",1902.0,,,0.0705128348099553,enk,f,352,Fiction|Novel
nyp.33433074877816,"Lee, Albert",1902.0,,,0.0659565482109722,enk,m,392,Fiction
nyp.33433074853080,"Heddle, Ethel F",1902.0,,,0.072924230318349,enk,f,386,Fiction
nyp.33433074902127,"Mitton, G. E. (Geraldine Edith)",1902.0,,,0.0776207011847469,enk,f,376,unknown
nyp.33433074902291,"Montagu, Lily H",1902.0,,,0.1048372180266472,enk,f,348,Fiction
nyp.33433074942404,"Carmichael, Montgomery",1902.0,,,0.5035003658943801,enk,m,300,Fiction
nyp.33433086946641,,1902.0,,,0.7688867312195187,enk,unknown,244,Fiction
nyp.33433081592630,"Robinson, Phil",1902.0,,,0.352985846101969,enk,m,322,unknown
nyp.33433075872782,"Mathers, Helen",1902.0,,,0.2642283104745892,enk,f,344,Fiction
njp.32101013458979,"Buchan, John",1902.0,,,0.1701246163972249,stk,m,388,Fiction
njp.32101063581365,"Hind, C. Lewis (Charles Lewis)",1902.0,,,0.1761612462765085,enk,m,232,unknown
njp.32101064793373,"Platts, W. Carter (William Carter)",1902.0,,,0.5200097961142706,enk,m,184,unknown
njp.32101066121375,"Calderon, George",1902.0,,,0.2961057333353322,enk,m,208,unknown
njp.32101066122431,"Barnes-Grundy, Mabel",1902.0,,,0.516254354407941,enk,f,312,Fiction
njp.32101068168564,"Hewlett, Maurice Henry",1902.0,,,0.0850252175955931,enk,m,362,Fiction
njp.32101068573482,"Prevost, Marcel",1902.0,,,0.2519128752493289,enk,m,470,Fiction
njp.32101065704916,"Reed, Talbot Baines",1902.0,,,0.1577047538065251,enk,m,442,Fiction
njp.32101065702878,"Raine, Allen",1902.0,,,0.1012445949791848,enk,m,448,Fiction
uva.x004274278,"Glasgow, Ellen Anderson Gholson",1902.0,,,0.1251482246722109,enk,f,528,unknown
uva.x000274732,"Zola, Émile",1902.0,,,0.1695327613976905,enk,m,564,unknown
uva.x000274836,"Zola, Émile",1902.0,,,0.0323726365890366,enk,m,270,Fiction
ien.35558005335217,"Terton, Alice",1902.0,,,0.3048556439840477,enk,f,286,unknown
uc1.31822038206462,"Stables, Gordon",1902.0,,,0.3878204950735146,enk,m,340,Fiction|Pictorial cloth bindings (Binding)
uc1.31158004587340,"Andom, R",1902.0,,,0.1899490703901769,enk,unknown,332,unknown
wu.89013829759,"Boothby, Guy",1902.0,,,0.149299268772815,enk,m,328,Fiction
wu.89015991052,"Ainsworth, William Harrison",1902.0,,,0.1486608374543407,enk,m,188,Fiction
wu.89006381016,"Muddock, Joyce Emmerson Preston",1902.0,,,0.057101384279499,enk,f,204,Fiction
nyp.33433075882161,"Rawnsley, H. D. (Hardwicke Drummond)",1903.0,,,0.7063440437848877,stk,unknown,286,unknown
uc2.ark+=13960=t9g44pj6v,"Davidson, John",1903.0,,,0.3170086841824802,enk,m,240,unknown
mdp.39015063960580,"Steuart, John Alexander",1903.0,,,0.376642897894432,enk,m,504,Fiction
mdp.39015063933876,"Letts, E. F",1903.0,,,0.0889635226191748,enk,unknown,356,Fiction
uc2.ark+=13960=t1vd6r80x,"Bullock, Shan F",1903.0,,,0.0258373002287227,enk,unknown,338,Fiction
mdp.39015008425301,"Cory, Vivian",1903.0,,,0.1767954383474321,enk,f,328,Fiction
mdp.39015063924479,"Phillpotts, Eden",1903.0,,,0.2156569234844232,enk,f,328,Fiction
uc2.ark+=13960=t32234f5z,"Fitzgerald, Percy Hetherington",1903.0,,,0.4524145840440587,enk,m,92,unknown
mdp.39015031237780,"Hardy, Thomas",1903.0,,,0.3108548262106877,enk,m,298,Fiction
nyp.33433074850326,"Hon., Henniker, Florence Ellen Hungerford Milnes",1903.0,,,0.1270177454401512,enk,unknown,320,Fiction
mdp.39015028789868,"Lamb, Charles",1903.0,v.7,7.0,0.2286609099926908,enk,m,272,unknown
uc1.b3295037,"Lamb, Charles",1903.0,v.3,3.0,0.3265771923475006,enk,m,630,Fiction
uc1.b4102885,"Bain, F. W. (Francis William)",1903.0,,,0.1627335275533861,enk,m,144,unknown
mdp.39015063935053,"Marriage, Caroline",1903.0,,,0.0633966282149414,enk,f,358,unknown
mdp.39015063972601,"Somerville, E. Œ. (Edith Œnone)",1903.0,,,0.2835715839617236,enk,f,298,Fiction
mdp.39015032132477,"Faqi̲r, Shams al-Di̲n",1903.0,,,0.618086486427178,enk,unknown,152,unknown
nc01.ark+=13960=t7fr0xw5k,"Edgeworth, Maria",1903.0,,,0.0982738825337387,enk,f,448,Fiction
mdp.39015030694577,"Hayashi, Tadasu",1903.0,,,0.6798982560615936,enk,m,262,unknown
mdp.39015026995210,,1903.0,v.2,2.0,0.9858722700417484,enk,unknown,748,unknown
uc2.ark+=13960=t8v98336c,"Cronise, Florence M",1903.0,,,0.1414513919502935,enk,f,352,unknown
mdp.39015010438904,"Jókai, Mór",1903.0,,,0.4555624416200779,enk,unknown,394,unknown
mdp.39015078548206,"Defoe, Daniel",1903.0,,,0.9324518230465694,stk,m,632,unknown
mdp.39015031232336,"Earle, John",1903.0,,,0.2601709132773842,enk,m,318,unknown
uc2.ark+=13960=t2v40v095,"Coleman, John",1903.0,,,0.7257179964826442,enk,m,494,unknown
mdp.39015062973634,"Hall, Bolton",1903.0,,,0.6021779081550687,enk,unknown,112,unknown
mdp.39015078575910,"Purves, William Laidlaw",1903.0,,,0.8940731614026748,enk,m,70,unknown
mdp.39015078576058,"Purves, William Laidlaw",1903.0,,,0.8742446612210144,enk,m,68,unknown
uc2.ark+=13960=t7vm4gd68,"Moore, George",1903.0,,,0.1225378447537749,enk,m,446,unknown
mdp.39015010683418,"Grego, Joseph",1903.0,,,0.4113834365080443,enk,m,616,unknown
mdp.39015030009701,"Davies, Norman de Garis",1903.0,v.14,14.0,0.9875309305980172,enk,m,210,unknown
mdp.39015008982939,Apuleius,1903.0,,,0.2895945501292462,enk,unknown,126,unknown
mdp.39015014287554,"Sinclair, Upton",1903.0,,,0.3638801973691157,enk,unknown,294,unknown
mdp.39015005594893,"Swynnerton, Charles",1903.0,,,0.1799492749159662,enk,m,532,unknown
uc1.b3546630,"Fielding, Henry",1903.0,v.2,2.0,0.0002614416575438,enk,m,294,unknown
mdp.39015063994720,"Fielding, Henry",1903.0,v.5,5.0,0.0651397043344365,enk,m,388,unknown
uc1.b3546733,"Fielding, Henry",1903.0,v.11,11.0,0.7860534843671098,enk,m,376,unknown
mdp.39015059722002,"Hulbert, William Davenport",1903.0,,,0.4018701473874429,enk,m,310,unknown
uc2.ark+=13960=t1gh9f21r,"Ruskin, John",1903.0,v.32,32.0,0.6175419416324103,enk,m,642,unknown
mdp.39015051597329,"Bell, Julia N",1903.0,,,0.231038588450994,enk,f,116,unknown
mdp.39015064564498,"Prichard, K. (Kate)",1903.0,,,0.2532225164954633,enk,f,328,Fiction
mdp.39015064808614,"Crosland, T. W. H. (Thomas William Hodgson)",1903.0,,,0.8164494749006103,enk,m,220,unknown
uc2.ark+=13960=t5h99045j,"Henty, G. A. (George Alfred)",1903.0,,,0.7385531666472426,enk,m,446,Fiction
wu.89094592698,"Hall, Alice Marples",1903.0,,,0.100721597413955,enk,f,264,unknown
inu.39000002156706,"Benson, Arthur Christopher",1903.0,,,0.0718289652142585,enk,m,422,Fiction
uc1.b4101598,"Belloc, Hilaire",1903.0,,,0.6865056286328075,enk,m,72,Fiction
uc2.ark+=13960=t2x34vk3p,"Fletcher, J. S. (Joseph Smith)",1903.0,,,0.0878958184947868,enk,m,264,unknown
nyp.33433006778165,"Bullen, Frank Thomas",1903.0,,,0.4146589348681115,enk,m,364,unknown
uc1.b4065768,"Mérimée, Prosper",1903.0,,,0.219796821520358,enk,m,360,Fiction
uc2.ark+=13960=t7cr60f6q,"Oliphant, Laurence",1903.0,,,0.3807279505719519,stk,f,320,unknown
uc2.ark+=13960=t6834004d,"Lawrence, George A. (George Alfred)",1903.0,,,0.1256097971523529,enk,m,392,Fiction
uc2.ark+=13960=t80k2979t,"Edgeworth, Maria",1903.0,,,0.0742996024119825,enk,f,496,unknown
uc2.ark+=13960=t6zw1n353,"Wells, H. G. (Herbert George)",1903.0,,,0.2456382439030721,enk,m,414,unknown
uc2.ark+=13960=t9c53j310,"Cullum, Ridgwell",1903.0,,,0.0191256363038141,enk,unknown,262,Fiction
uc2.ark+=13960=t7gq6tz6z,"Buckley, William",1903.0,,,0.0763485421785137,enk,m,528,Fiction
uc2.ark+=13960=t1pg1m48k,"Everett-Green, Evelyn",1903.0,,,0.1268264722158633,enk,f,360,unknown
uc2.ark+=13960=t9t14z12k,"Black, William",1903.0,,,0.4746619854858218,enk,m,284,Fiction
nyp.33433082491535,"Taylor, Neville",1903.0,,,0.9243552646622588,enk,m,192,unknown
uc2.ark+=13960=t91837316,"Crockett, S. R. (Samuel Rutherford)",1903.0,,,0.2665387380056257,enk,m,506,unknown
uc2.ark+=13960=t1bk19q11,"Janson, Gustaf",1903.0,,,0.0726914285415275,enk,m,368,unknown
uc2.ark+=13960=t18k76w44,"Watson, Gilbert",1903.0,,,0.2365976082252985,enk,m,354,unknown
uc2.ark+=13960=t6nz83909,"Macfall, Haldane",1903.0,,,0.2611047434682087,enk,unknown,470,Fiction
nyp.33433074966668,"Clifford, Hugh Charles, Sir",1903.0,,,0.0783198498698754,enk,m,366,Fiction
njp.32101031789330,,1903.0,,,0.0339233302324253,enk,unknown,274,unknown
uc1.31822027093061,"Paton, Frank Hume Lyall",1903.0,,,0.7967090846272754,enk,m,368,unknown
uc1.b2803611,"Rutter, Frank",1903.0,,,0.4725800753389153,enk,m,232,Fiction
uc2.ark+=13960=t23b5zw1b,"Wrixon, Henry John",1903.0,v.1,1.0,0.4395054391871761,enk,m,508,unknown
uc2.ark+=13960=t4rj4bq28,"Caffyn, Kathleen Mannington (Hunt)",1903.0,,,0.1657837571193678,enk,unknown,368,Fiction
uc2.ark+=13960=t3gx46k59,"Francis, M. E",1903.0,,,0.0386064439644014,enk,unknown,438,Fiction
uc2.ark+=13960=t0cv4bz5f,"London, Jack",1903.0,,,0.837381320485702,enk,m,256,Fiction
nyp.33433074897475,"Merrick, Leonard",1903.0,,,0.122621509986811,enk,m,320,Fiction
uc2.ark+=13960=t9j38nn91,"Steuart, John A. (John Alexander)",1903.0,,,0.3460365727329171,enk,m,498,unknown
uc2.ark+=13960=t7xk8746k,"Boult, Katharine F",1903.0,,,0.0781306142161025,enk,f,230,unknown
uc2.ark+=13960=t2891457k,"Cook, Emily Constance (Baird)",1903.0,,,0.7944332265775438,enk,m,264,unknown
uc2.ark+=13960=t2h70874s,"Lane, Anna Eichberg",1903.0,,,0.0786929405509878,enk,f,378,Fiction
uc2.ark+=13960=t3hx1810q,"Russell, George William Erskine",1903.0,,,0.5186573755683304,enk,m,336,Fiction
uc2.ark+=13960=t05x25n5d,"Stockton, Frank R. (Frank Richard)",1903.0,,,0.1142802190876245,enk,m,424,Fiction
uc2.ark+=13960=t83j3g41n,"Hicks, William Robert",1903.0,,,0.6806225687340923,enk,m,114,unknown
uc2.ark+=13960=t1sf2sd86,"Jeffery, Walter",1903.0,,,0.1276937577746652,enk,m,296,Fiction
uc2.ark+=13960=t7np2253s,"MacManus, Anna",1903.0,,,0.0761431145008903,enk,f,140,Fiction
wu.89006399182,"Marsh, Richard",1903.0,,,0.1641928582912193,enk,m,454,unknown
uc2.ark+=13960=t1qf8s210,"Smollett, T. (Tobias)",1903.0,v.04,4.0,0.3421279777684585,enk,m,344,unknown
nyp.33433075861934,"Wrixon, Henry John, Sir",1903.0,v. 1,1.0,0.4062513740901213,enk,m,508,unknown
uc2.ark+=13960=t9x063v68,"Winter, John Strange",1903.0,,,0.0812948208578563,enk,m,328,Fiction
uc2.ark+=13960=t9d50kr0m,"Pemberton, Max, Sir",1903.0,,,0.0414446147601635,enk,m,344,Fiction|Novel
uc2.ark+=13960=t1zc80d7b,"Cromie, Robert",1903.0,,,0.051417093251767,enk,m,342,unknown
uc2.ark+=13960=t5r78d63j,"Read, Charles Anderson",1903.0,v.4,4.0,0.2198988813110298,enk,m,418,unknown
uc2.ark+=13960=t8nc6183d,"Puddicombe, Anne Adaliza (Evans)",1903.0,,,0.03475519273569,enk,unknown,362,unknown
uc2.ark+=13960=t6c25769c,"Doyle, Arthur Conan, Sir",1903.0,v.02,2.0,0.2134127829422366,enk,m,372,unknown
uc2.ark+=13960=t2r49tn69,"Gould, Frederick James",1903.0,,,0.6803372448291264,enk,m,230,unknown
